TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,COLUMN_DEFAULT,IS_NULLABLE,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CHARACTER_OCTET_LENGTH,NUMERIC_PRECISION,NUMERIC_PRECISION_RADIX,NUMERIC_SCALE,DATETIME_PRECISION,CHARACTER_SET_CATALOG,CHARACTER_SET_SCHEMA,CHARACTER_SET_NAME,COLLATION_CATALOG,COLLATION_SCHEMA,COLLATION_NAME,DOMAIN_CATALOG,DOMAIN_SCHEMA,DOMAIN_NAME
msdb,dbo,systargetservers,time_zone_adjustment,4,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysmail_server,timeout,10,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_volumes,total_space,7,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_volumes_stub,total_space_available,6,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_space_utilization_stub,total_space_bytes,12,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_volumes,total_space_used,8,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_volumes,total_space_utilization,9,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_volumes_stub,total_space_utilized,8,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_utility_space_utilization,total_utility_storage,1,,NO,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_utility_space_utilization,total_utilized_space,2,,NO,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_policy_configuration,trailing_window,3,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysmail_attachments_transfer,transfer_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_databases_stub,Trustworthy,13,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_databases,Trustworthy,11,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,MSdbms_datatype,type,3,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,syspolicy_target_sets,type,4,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,syspolicy_target_sets_internal,type,4,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,backupfilegroup,type,5,,NO,char,2,2,,,,,,,iso_1,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,backupset,type,28,,YES,char,1,1,,,,,,,iso_1,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,backupfilegroup,type_desc,6,,NO,nvarchar,60,120,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysdac_instances,type_name,3,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysdac_instances_internal,type_name,3,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,syspolicy_target_set_levels,type_skeleton,3,,NO,nvarchar,440,880,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,syspolicy_target_sets,type_skeleton,3,,NO,nvarchar,440,880,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,syspolicy_target_sets_internal,type_skeleton,3,,NO,nvarchar,440,880,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,syspolicy_target_set_levels_internal,type_skeleton,3,,NO,nvarchar,440,880,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysdac_instances_internal,type_stream,6,,NO,varbinary,-1,-1,,,,,,,,,,,,,
msdb,dbo,sysdac_instances,type_stream,6,,YES,varbinary,-1,-1,,,,,,,,,,,,,
msdb,dbo,sysdac_instances,type_version,4,,NO,nvarchar,64,128,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysdac_instances_internal,type_version,4,,NO,nvarchar,64,128,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_mi_configuration_internal,ucp_instance_name,2,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_mi_configuration,ucp_instance_name,1,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysmail_attachments_transfer,uid,2,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysmail_query_transfer,uid,1,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_cpu_utilizations,under_utilization,2,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_computer_cpu_utilizations,under_utilization,2,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_cpu_utilizations,under_utilization,3,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_database_file_space_utilizations,under_utilization,11,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_volume_space_utilizations,under_utilization,8,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_volume_space_utilizations,under_utilization,9,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_database_file_space_utilizations,under_utilization,11,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_file_space_health_internal,under_utilized_count,5,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_database_health_internal,under_utilized_count,4,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_file_space_health_internal,under_utilized_count,5,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,backupset,unicode_compare_style,39,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,backupset,unicode_locale,38,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,msdb_version,upgrade_script_completed,8,((1)),NO,bit,,,,,,,,,,,,,,,
msdb,dbo,syscollector_collection_sets,upload_job_id,11,,YES,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,syscollector_collection_sets_internal,upload_job_id,11,,YES,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,syscollector_collector_types_internal,upload_package_folderid,9,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,syscollector_collector_types,upload_package_id,8,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,syscollector_tsql_query_collector,upload_package_id,5,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,syscollector_collector_types,upload_package_name,10,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,syscollector_collector_types_internal,upload_package_name,8,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,syscollector_collector_types,upload_package_path,9,,YES,nvarchar,4000,8000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_mi_configuration,upload_schema_version,3,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_dacs_stub,urn,7,,YES,nvarchar,4000,8000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_databases_stub,urn,1,,YES,nvarchar,512,1024,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_smo_servers_stub,urn,1,,YES,nvarchar,512,1024,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_computers_stub,urn,14,,YES,nvarchar,4000,8000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_datafiles_stub,urn,1,,YES,nvarchar,1500,3000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_filegroups_stub,urn,1,,YES,nvarchar,780,1560,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_logfiles_stub,urn,1,,YES,nvarchar,1500,3000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_instances,urn,1,,YES,nvarchar,512,1024,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_databases,urn,1,,YES,nvarchar,512,1024,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_filegroups,urn,1,,YES,nvarchar,780,1560,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_logfiles,urn,1,,YES,nvarchar,1500,3000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_datafiles,urn,1,,YES,nvarchar,1500,3000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_computers,urn,9,,YES,nvarchar,4000,8000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_deployed_dacs,urn,10,,YES,nvarchar,4000,8000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_mi_smo_stage_internal,urn,2,,NO,nvarchar,4000,8000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysmail_server,use_default_credentials,7,((0)),NO,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_database_file_space_utilizations,used_space,9,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_volume_space_utilizations,used_space,7,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_volume_space_utilizations,used_space,6,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_database_file_space_utilizations,used_space,9,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_space_utilization_stub,used_space_bytes,10,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_logfiles_stub,UsedSpace,16,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_datafiles_stub,UsedSpace,17,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_database_files,UsedSpace,15,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_datafiles,UsedSpace,8,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_logfiles,UsedSpace,8,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysdbmaintplans,user_defined_1,8,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysdbmaintplans,user_defined_2,9,,YES,nvarchar,100,200,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysdbmaintplans,user_defined_3,10,,YES,datetime,,,,,,3,,,,,,,,,
msdb,dbo,sysdbmaintplans,user_defined_4,11,,YES,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,backupset,user_name,15,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,smart_backup_files,user_name,5,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,logmarkhistory,user_name,4,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,restorehistory,user_name,4,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysproxies,user_sid,6,,NO,varbinary,85,85,,,,,,,,,,,,,
msdb,dbo,log_shipping_secondary,user_specified_monitor,11,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,log_shipping_primary_databases,user_specified_monitor,8,,YES,bit,,,,,,,,,,,,,,,
